order_id,order_date
143601,01-29-19
149428,01-29-19
142499,01-29-19
142462,01-29-19
147764,01-29-19
145748,01-29-19
144915,01-29-19
142873,01-29-19
141703,01-29-19
146972,01-29-19
141404,01-29-19
148096,01-29-19
146134,01-29-19
148414,01-29-19
145469,01-29-19
150395,01-29-19
143911,01-29-19
143749,01-29-19
149101,01-29-19
145688,01-29-19
150046,01-29-19
147936,01-29-19
148851,01-29-19
144634,01-29-19
145093,01-29-19
143968,01-29-19
141256,01-29-19
148125,01-29-19
149989,01-29-19
144334,01-29-19
144378,01-29-19
146070,01-29-19
146734,01-29-19
142213,01-29-19
145437,01-29-19
146923,01-29-19
141497,01-29-19
146894,01-29-19
141695,01-29-19
143512,01-29-19
150177,01-29-19
143929,01-29-19
146151,01-29-19
143157,01-29-19
144812,01-29-19
145941,01-29-19
147390,01-29-19
145442,01-29-19
145551,01-29-19
147466,01-29-19
142562,01-29-19
144795,01-29-19
144683,01-29-19
146241,01-29-19
141273,01-29-19
149565,01-29-19
146287,01-29-19
143270,01-29-19
147613,01-29-19
144761,01-29-19
141671,01-29-19
144848,01-29-19
145891,01-29-19
144817,01-29-19
142239,01-29-19
149479,01-29-19
150352,01-29-19
149078,01-29-19
141438,01-29-19
147163,01-29-19
148991,01-29-19
142473,01-29-19
147246,01-29-19
141625,01-29-19
147236,01-29-19
147282,01-29-19
144717,01-29-19
278211,12-10-19
275257,12-10-19
262690,12-10-19
274701,12-10-19
276545,12-10-19
259376,12-10-19
263568,12-10-19
266282,12-10-19
264482,12-10-19
266119,12-10-19
262694,12-10-19
273467,12-10-19
276600,12-10-19
260301,12-10-19
270092,12-10-19
276257,12-10-19
259940,12-10-19
277487,12-10-19
277464,12-10-19
277906,12-10-19
268556,12-10-19
276788,12-10-19
261169,12-10-19
273447,12-10-19
273441,12-10-19
268593,12-10-19
268930,12-10-19
270050,12-10-19
271455,12-10-19
267619,12-10-19
265661,12-10-19
273308,12-10-19
268064,12-10-19
275605,12-10-19
263825,12-10-19
267041,12-10-19
265466,12-10-19
270220,12-10-19
273717,12-10-19
274479,12-10-19
259760,12-10-19
268214,12-10-19
272948,12-10-19
260505,12-10-19
278694,12-10-19
272821,12-10-19
269133,12-10-19
269363,12-10-19
267113,12-10-19
261583,12-10-19
270935,12-10-19
272975,12-10-19
274015,12-10-19
275518,12-10-19
278711,12-10-19
265049,12-10-19
259727,12-10-19
265032,12-10-19
274908,12-10-19
275355,12-10-19
273060,12-10-19
274218,12-10-19
268371,12-10-19
277327,12-10-19
276483,12-10-19
275268,12-10-19
261538,12-10-19
267600,12-10-19
260616,12-10-19
260602,12-10-19
270699,12-10-19
268912,12-10-19
278285,12-10-19
277193,12-10-19
262522,12-10-19
271763,12-10-19
276148,12-10-19
277730,12-10-19
272361,12-10-19
264546,12-10-19
265008,12-10-19
262970,12-10-19
259557,12-10-19
267197,12-10-19
274219,12-10-19
275579,12-10-19
264276,12-10-19
273841,12-10-19
277776,12-10-19
275020,12-10-19
259687,12-10-19
270338,12-10-19
271801,12-10-19
273250,12-10-19
270816,12-10-19
269516,12-10-19
277403,12-10-19
272578,12-10-19
261508,12-10-19
275466,12-10-19
276191,12-10-19
260935,12-10-19
269021,12-10-19
275933,12-10-19
270436,12-10-19
262204,12-10-19
271180,12-10-19
264930,12-10-19
268222,12-10-19
272204,12-10-19
274592,12-10-19
265876,12-10-19
269144,12-10-19
277954,12-10-19
262629,12-10-19
266655,12-10-19
269111,12-10-19
271861,12-10-19
273943,12-10-19
271197,12-10-19
270707,12-10-19
259707,12-10-19
267467,12-10-19
275305,12-10-19
273150,12-10-19
273606,12-10-19
270840,12-10-19
263662,12-10-19
267347,12-10-19
267287,12-10-19
275171,12-10-19
270144,12-10-19
277293,12-10-19
269909,12-10-19
264185,12-10-19
263779,12-10-19
265922,12-10-19
277494,12-10-19
262652,12-10-19
259515,12-10-19
260541,12-10-19
271298,12-10-19
263367,12-10-19
264946,12-10-19
265092,12-10-19
265028,12-10-19
268611,12-10-19
265955,12-10-19
259984,12-10-19
268770,12-10-19
259592,12-10-19
261596,12-10-19
266302,12-10-19
264955,12-10-19
266769,12-10-19
269916,12-10-19
276935,12-10-19
275612,12-10-19
260981,12-10-19
271237,12-10-19
269911,12-10-19
260327,12-10-19
263091,12-10-19
269011,12-10-19
259471,12-10-19
276440,12-10-19
271614,12-10-19
264675,12-10-19
277680,12-10-19
268850,12-10-19
275353,12-10-19
277085,12-10-19
272046,12-10-19
260661,12-10-19
266190,12-10-19
269883,12-10-19
270339,12-10-19
262264,12-10-19
271475,12-10-19
266696,12-10-19
273704,12-10-19
262862,12-10-19
273145,12-10-19
273992,12-10-19
267388,12-10-19
265979,12-10-19
274193,12-10-19
270493,12-10-19
259945,12-10-19
269891,12-10-19
259524,12-10-19
273497,12-10-19
262755,12-10-19
273183,12-10-19
276461,12-10-19
270172,12-10-19
271439,12-10-19
272967,12-10-19
273251,12-10-19
272162,12-10-19
266705,12-10-19
277583,12-10-19
276599,12-10-19
275212,12-10-19
259607,12-10-19
278594,12-10-19
277223,12-10-19
265564,12-10-19
274929,12-10-19
271243,12-10-19
276725,12-10-19
273249,12-10-19
272662,12-10-19
270547,12-10-19
276145,12-10-19
275119,12-10-19
272100,12-10-19
265525,12-10-19
272643,12-10-19
266324,12-10-19
259781,12-10-19
269679,12-10-19
271253,12-10-19
277621,12-10-19
262139,12-10-19
268157,12-10-19
271216,12-10-19
261189,12-10-19
278254,12-10-19
267308,12-10-19
278359,12-10-19
265097,12-10-19
268733,12-10-19
275791,12-10-19
260270,12-10-19
270876,12-10-19
266985,12-10-19
269204,12-10-19
263909,12-10-19
259388,12-10-19
262609,12-10-19
273896,12-10-19
261655,12-10-19
259552,12-10-19
264309,12-10-19
266821,12-10-19
271366,12-10-19
264958,12-10-19
266694,12-10-19
262858,12-10-19
265810,12-10-19
271608,12-10-19
271875,12-10-19
267441,12-10-19
273586,12-10-19
271899,12-10-19
263803,12-10-19
260861,12-10-19
261861,12-10-19
272515,12-10-19
259709,12-10-19
267850,12-10-19
269946,12-10-19
275227,12-10-19
267867,12-10-19
267571,12-10-19
266858,12-10-19
267988,12-10-19
261691,12-10-19
267883,12-10-19
268757,12-10-19
274088,12-10-19
270539,12-10-19
273018,12-10-19
271318,12-10-19
278409,12-10-19
269347,12-10-19
267927,12-10-19
267155,12-10-19
272981,12-10-19
277727,12-10-19
271934,12-10-19
268545,12-10-19
262938,12-10-19
264389,12-10-19
264331,12-10-19
261684,12-10-19
274872,12-10-19
264159,12-10-19
276984,12-10-19
270348,12-10-19
266222,12-10-19
264215,12-10-19
264825,12-10-19
274871,12-10-19
260653,12-10-19
268496,12-10-19
267584,12-10-19
269776,12-10-19
263703,12-10-19
260513,12-10-19
260015,12-10-19
271992,12-10-19
259907,12-10-19
267373,12-10-19
269106,12-10-19
266422,12-10-19
262604,12-10-19
273221,12-10-19
264145,12-10-19
268708,12-10-19
272521,12-10-19
259813,12-10-19
276845,12-10-19
273304,12-10-19
260645,12-10-19
274482,12-10-19
264920,12-10-19
278517,12-10-19
266305,12-10-19
268332,12-10-19
270447,12-10-19
273492,12-10-19
261747,12-10-19
276794,12-10-19
263514,12-10-19
272759,12-10-19
262489,12-10-19
262318,12-10-19
275764,12-10-19
276135,12-10-19
274222,12-10-19
276951,12-10-19
275720,12-10-19
269414,12-10-19
268209,12-10-19
262952,12-10-19
263030,12-10-19
265795,12-10-19
276315,12-10-19
260899,12-10-19
276546,12-10-19
263459,12-10-19
271063,12-10-19
271828,12-10-19
266613,12-10-19
268991,12-10-19
273781,12-10-19
270987,12-10-19
263496,12-10-19
267295,12-10-19
260055,12-10-19
265690,12-10-19
262989,12-10-19
264270,12-10-19
270023,12-10-19
277460,12-10-19
276494,12-10-19
275521,12-10-19
274495,12-10-19
277671,12-10-19
278294,12-10-19
276870,12-10-19
276393,12-10-19
265396,12-10-19
278731,12-10-19
269723,12-10-19
268517,12-10-19
261041,12-10-19
262757,12-10-19
268144,12-10-19
268357,12-10-19
271980,12-10-19
265983,12-10-19
260343,12-10-19
269858,12-10-19
262203,12-10-19
269795,12-10-19
274659,12-10-19
260575,12-10-19
265844,12-10-19
263682,12-10-19
271900,12-10-19
272793,12-10-19
266572,12-10-19
262024,12-10-19
269376,12-10-19
264709,12-10-19
262914,12-10-19
274325,12-10-19
276480,12-10-19
263112,12-10-19
264926,12-10-19
264962,12-10-19
272091,12-10-19
274544,12-10-19
277478,12-10-19
277952,12-10-19
275389,12-10-19
262747,12-10-19
275176,12-10-19
267998,12-10-19
276796,12-10-19
261458,12-10-19
266034,12-10-19
276566,12-10-19
272670,12-10-19
263439,12-10-19
270655,12-10-19
272122,12-10-19
278113,12-10-19
272337,12-10-19
260732,12-10-19
264152,12-10-19
278197,12-10-19
278574,12-10-19
272624,12-10-19
273562,12-10-19
267946,12-10-19
265339,12-10-19
278792,12-10-19
275260,12-10-19
272700,12-10-19
262079,12-10-19
276019,12-10-19
269796,12-10-19
270885,12-10-19
271281,12-10-19
264418,12-10-19
270323,12-10-19
266515,12-10-19
263206,12-10-19
277078,12-10-19
278263,12-10-19
277612,12-10-19
270095,12-10-19
260338,12-10-19
272482,12-10-19
262613,12-10-19
275362,12-10-19
268999,12-10-19
270723,12-10-19
267638,12-10-19
272357,12-10-19
272278,12-10-19
259406,12-10-19
271059,12-10-19
274902,12-10-19
263102,12-10-19
272419,12-10-19
272335,12-10-19
260749,12-10-19
278242,12-10-19
263957,12-10-19
273808,12-10-19
274897,12-10-19
270708,12-10-19
261796,12-10-19
266036,12-10-19
271284,12-10-19
260200,12-10-19
271093,12-10-19
274179,12-10-19
273459,12-10-19
259477,12-10-19
267963,12-10-19
259770,12-10-19
271896,12-10-19
269673,12-10-19
269859,12-10-19
272400,12-10-19
266668,12-10-19
265062,12-10-19
270953,12-10-19
269560,12-10-19
268405,12-10-19
259647,12-10-19
265953,12-10-19
276110,12-10-19
269743,12-10-19
278500,12-10-19
276016,12-10-19
263592,12-10-19
265670,12-10-19
262675,12-10-19
266596,12-10-19
275230,12-10-19
274947,12-10-19
269470,12-10-19
267431,12-10-19
272949,12-10-19
270033,12-10-19
267378,12-10-19
274395,12-10-19
273381,12-10-19
263415,12-10-19
260837,12-10-19
278166,12-10-19
268258,12-10-19
260875,12-10-19
260991,12-10-19
265988,12-10-19
270883,12-10-19
266815,12-10-19
276619,12-10-19
278156,12-10-19
269226,12-10-19
272735,12-10-19
275781,12-10-19
271733,12-10-19
264021,12-10-19
260431,12-10-19
269478,12-10-19
260753,12-10-19
259943,12-10-19
268855,12-10-19
272631,12-10-19
266470,12-10-19
261505,12-10-19
267183,12-10-19
267142,12-10-19
268088,12-10-19
263072,12-10-19
269585,12-10-19
275323,12-10-19
262797,12-10-19
275049,12-10-19
275058,12-10-19
263963,12-10-19
268358,12-10-19
265142,12-10-19
263856,12-10-19
259547,12-10-19
263646,12-10-19
265936,12-10-19
276452,12-10-19
278779,12-10-19
268680,12-10-19
259825,12-10-19
270745,12-10-19
265594,12-10-19
264544,12-10-19
269397,12-10-19
259929,12-10-19
262817,12-10-19
277522,12-10-19
276766,12-10-19
272146,12-10-19
261003,12-10-19
263652,12-10-19
262578,12-10-19
265356,12-10-19
274000,12-10-19
277355,12-10-19
271282,12-10-19
277886,12-10-19
274611,12-10-19
263287,12-10-19
269952,12-10-19
262045,12-10-19
262933,12-10-19
272920,12-10-19
273129,12-10-19
276990,12-10-19
263478,12-10-19
270294,12-10-19
259478,12-10-19
271299,12-10-19
277960,12-10-19
272881,12-10-19
266560,12-10-19
269107,12-10-19
274791,12-10-19
269893,12-10-19
260888,12-10-19
267134,12-10-19
275683,12-10-19
261414,12-10-19
277711,12-10-19
269041,12-10-19
261183,12-10-19
276457,12-10-19
270037,12-10-19
269266,12-10-19
264912,12-10-19
272272,12-10-19
265359,12-10-19
259748,12-10-19
274326,12-10-19
274447,12-10-19
260952,12-10-19
276724,12-10-19
278012,12-10-19
271231,12-10-19
274702,12-10-19
264401,12-10-19
259949,12-10-19
274197,12-10-19
265642,12-10-19
273819,12-10-19
261487,12-10-19
276992,12-10-19
269181,12-10-19
273065,12-10-19
267757,12-10-19
276980,12-10-19
266408,12-10-19
276704,12-10-19
265644,12-10-19
273067,12-10-19
148840,01-30-19
144949,01-30-19
149658,01-30-19
143820,01-30-19
149081,01-30-19
144740,01-30-19
150329,01-30-19
147918,01-30-19
145101,01-30-19
145550,01-30-19
147239,01-30-19
148236,01-30-19
149419,01-30-19
143582,01-30-19
141645,01-30-19
150478,01-30-19
144044,01-30-19
148010,01-30-19
147817,01-30-19
148906,01-30-19
148318,01-30-19
147937,01-30-19
146163,01-30-19
142750,01-30-19
147741,01-30-19
143173,01-30-19
145094,01-30-19
143672,01-30-19
144684,01-30-19
150403,01-30-19
143558,01-30-19
148912,01-30-19
145567,01-30-19
143245,01-30-19
142891,01-30-19
148951,01-30-19
145712,01-30-19
143012,01-30-19
150434,01-30-19
143747,01-30-19
143906,01-30-19
146257,01-30-19
142379,01-30-19
144233,01-30-19
149692,01-30-19
145797,01-30-19
146399,01-30-19
146370,01-30-19
146917,01-30-19
150121,01-30-19
148911,01-30-19
145321,01-30-19
142067,01-30-19
144103,01-30-19
147463,01-30-19
145471,01-30-19
142218,01-30-19
147849,01-30-19
142660,01-30-19
143805,01-30-19
147740,01-30-19
141641,01-30-19
147372,01-30-19
142133,01-30-19
142805,01-30-19
147432,01-30-19
150079,01-30-19
142413,01-30-19
146239,01-30-19
147166,01-30-19
146231,01-30-19
147728,01-30-19
147284,01-30-19
142766,01-30-19
147762,01-30-19
144080,01-30-19
141649,01-30-19
142186,01-30-19
149716,01-30-19
141773,01-30-19
148220,01-30-19
147040,01-30-19
142862,01-30-19
142912,01-30-19
144261,01-30-19
141594,01-30-19
141772,01-30-19
150285,01-30-19
150145,01-30-19
142040,01-30-19
144637,01-30-19
146381,01-30-19
146351,01-30-19
147645,01-30-19
143567,01-30-19
149752,01-30-19
144571,01-30-19
145095,01-30-19
146174,01-30-19
141465,01-30-19
150120,01-30-19
150401,01-30-19
150205,01-30-19
150163,01-30-19
146834,01-30-19
142849,01-30-19
146205,01-30-19
144479,01-30-19
150354,01-30-19
146956,01-30-19
143102,01-30-19
148346,01-30-19
148224,01-30-19
147068,01-30-19
146964,01-30-19
147254,01-30-19
147051,01-30-19
142304,01-30-19
146170,01-30-19
149791,01-30-19
146343,01-30-19
148003,01-30-19
149934,01-30-19
145825,01-30-19
141577,01-30-19
146119,01-30-19
147489,01-30-19
146828,01-30-19
150008,01-30-19
145716,01-30-19
147322,01-30-19
146926,01-30-19
145188,01-30-19
142406,01-30-19
149782,01-30-19
143942,01-30-19
150298,01-30-19
142982,01-30-19
145228,01-30-19
141462,01-30-19
142933,01-30-19
143752,01-30-19
148194,01-30-19
143316,01-30-19
143538,01-30-19
142274,01-30-19
149257,01-30-19
143874,01-30-19
150062,01-30-19
145105,01-30-19
142817,01-30-19
149523,01-30-19
142744,01-30-19
144369,01-30-19
143152,01-30-19
144399,01-30-19
143199,01-30-19
149558,01-30-19
148183,01-30-19
148775,01-30-19
150383,01-30-19
150178,01-30-19
143175,01-30-19
149043,01-30-19
149526,01-30-19
148146,01-30-19
149470,01-30-19
148989,01-30-19
148636,01-30-19
148093,01-30-19
144068,01-30-19
141583,01-30-19
147757,01-30-19
146259,01-30-19
145631,01-30-19
146648,01-30-19
144664,01-30-19
141536,01-30-19
142990,01-30-19
145131,01-30-19
143113,01-30-19
142384,01-30-19
142053,01-30-19
149182,01-30-19
149166,01-30-19
147394,01-30-19
150361,01-30-19
145176,01-30-19
148624,01-30-19
148444,01-30-19
149513,01-30-19
148262,01-30-19
143493,01-30-19
144832,01-30-19
147751,01-30-19
148359,01-30-19
145700,01-30-19
146700,01-30-19
145426,01-30-19
144386,01-30-19
143710,01-30-19
144677,01-30-19
147860,01-30-19
146540,01-30-19
141962,01-30-19
149627,01-30-19
149613,01-30-19
142187,01-30-19
145072,01-30-19
149031,01-30-19
145377,01-30-19
144904,01-30-19
147130,01-30-19
145988,01-30-19
141271,01-30-19
144859,01-30-19
144568,01-30-19
144489,01-30-19
142836,01-30-19
145918,01-30-19
148877,01-30-19
144340,01-30-19
145517,01-30-19
142180,01-30-19
145882,01-30-19
147746,01-30-19
145404,01-30-19
146706,01-30-19
147522,01-30-19
142420,01-30-19
146785,01-30-19
148570,01-30-19
148077,01-30-19
144627,01-30-19
144107,01-30-19
145216,01-30-19
148568,01-30-19
144053,01-30-19
145060,01-30-19
150456,01-30-19
144377,01-30-19
148696,01-30-19
147071,01-30-19
149294,01-30-19
147205,01-30-19
144254,01-30-19
144998,01-30-19
146633,01-30-19
145756,01-30-19
148344,01-30-19
146776,01-30-19
149359,01-30-19
141252,01-30-19
147212,01-30-19
141903,01-30-19
145552,01-30-19
148095,01-30-19
149521,01-30-19
148654,01-30-19
142656,01-30-19
149137,01-30-19
150212,01-30-19
147285,01-30-19
149131,01-30-19
145058,01-30-19
145062,01-30-19
149568,01-30-19
144248,01-30-19
145845,01-30-19
145953,01-30-19
146630,01-30-19
147237,01-30-19
146068,01-30-19
148489,01-30-19
145162,01-30-19
149883,01-30-19
145473,01-30-19
144526,01-30-19
147165,01-30-19
147830,01-30-19
143277,01-30-19
144828,01-30-19
149531,01-30-19
147090,01-30-19
145807,01-30-19
142467,01-30-19
143001,01-30-19
276355,10-13-19
269395,10-13-19
267417,10-13-19
272589,10-13-19
274305,10-13-19
267126,10-13-19
260267,10-13-19
268959,10-13-19
259383,10-13-19
262790,10-13-19
269802,10-13-19
274347,10-13-19
259757,10-13-19
275200,10-13-19
268939,10-13-19
270666,10-13-19
272457,10-13-19
262212,10-13-19
278796,10-13-19
263645,10-13-19
267779,10-13-19
273100,10-13-19
263032,10-13-19
278564,10-13-19
271199,10-13-19
275717,10-13-19
262939,10-13-19
271525,10-13-19
271765,10-13-19
260071,10-13-19
277630,10-13-19
278527,10-13-19
260518,10-13-19
268294,10-13-19
260762,10-13-19
273975,10-13-19
267502,10-13-19
268856,10-13-19
276729,10-13-19
260062,10-13-19
278588,10-13-19
272667,10-13-19
275150,10-13-19
272804,10-13-19
268184,10-13-19
278535,10-13-19
261521,10-13-19
259847,10-13-19
263312,10-13-19
269735,10-13-19
273654,10-13-19
267159,10-13-19
263940,10-13-19
273445,10-13-19
272545,10-13-19
267473,10-13-19
276926,10-13-19
265041,10-13-19
274446,10-13-19
271867,10-13-19
274027,10-13-19
278485,10-13-19
274553,10-13-19
268032,10-13-19
262549,10-13-19
269937,10-13-19
265124,10-13-19
266503,10-13-19
278362,10-13-19
268028,10-13-19
259629,10-13-19
260985,10-13-19
276594,10-13-19
268403,10-13-19
277378,10-13-19
272275,10-13-19
273073,10-13-19
273439,10-13-19
263739,10-13-19
276020,10-13-19
273422,10-13-19
270575,10-13-19
272214,10-13-19
265292,10-13-19
265324,10-13-19
274596,10-13-19
266071,10-13-19
271804,10-13-19
274306,10-13-19
275101,10-13-19
269271,10-13-19
270487,10-13-19
276879,10-13-19
268272,10-13-19
274237,10-13-19
269606,10-13-19
267223,10-13-19
264170,10-13-19
264373,10-13-19
273146,10-13-19
270531,10-13-19
260060,10-13-19
276848,10-13-19
277547,10-13-19
277575,10-13-19
272567,10-13-19
272717,10-13-19
267929,10-13-19
265479,10-13-19
264783,10-13-19
265423,10-13-19
274778,10-13-19
276024,10-13-19
268596,10-13-19
274846,10-13-19
271941,10-13-19
259920,10-13-19
272765,10-13-19
271191,10-13-19
260716,10-13-19
273270,10-13-19
264670,10-13-19
278710,10-13-19
267627,10-13-19
274484,10-13-19
266958,10-13-19
275958,10-13-19
273870,10-13-19
267542,10-13-19
261744,10-13-19
260618,10-13-19
261199,10-13-19
277423,10-13-19
275033,10-13-19
267355,10-13-19
270362,10-13-19
260153,10-13-19
266710,10-13-19
261095,10-13-19
264936,10-13-19
263331,10-13-19
262968,10-13-19
274368,10-13-19
268570,10-13-19
259993,10-13-19
264074,10-13-19
271472,10-13-19
277338,10-13-19
273622,10-13-19
263280,10-13-19
264578,10-13-19
261178,10-13-19
273552,10-13-19
276742,10-13-19
260205,10-13-19
263068,10-13-19
276967,10-13-19
272071,10-13-19
271130,10-13-19
277115,10-13-19
273281,10-13-19
264672,10-13-19
265622,10-13-19
276723,10-13-19
264963,10-13-19
261882,10-13-19
259395,10-13-19
260698,10-13-19
267313,10-13-19
272513,10-13-19
274582,10-13-19
269583,10-13-19
264049,10-13-19
274494,10-13-19
276430,10-13-19
262930,10-13-19
266686,10-13-19
264539,10-13-19
260014,10-13-19
261058,10-13-19
274564,10-13-19
275358,10-13-19
265347,10-13-19
269129,10-13-19
267365,10-13-19
267377,10-13-19
277638,10-13-19
267125,10-13-19
261356,10-13-19
266534,10-13-19
267747,10-13-19
276657,10-13-19
260770,10-13-19
264022,10-13-19
259921,10-13-19
267394,10-13-19
263347,10-13-19
264810,10-13-19
267753,10-13-19
259704,10-13-19
273823,10-13-19
274941,10-13-19
262885,10-13-19
267192,10-13-19
264828,10-13-19
259455,10-13-19
263328,10-13-19
268181,10-13-19
278357,10-13-19
260281,10-13-19
274880,10-13-19
272165,10-13-19
263338,10-13-19
268301,10-13-19
273519,10-13-19
267813,10-13-19
271032,10-13-19
271591,10-13-19
268640,10-13-19
267352,10-13-19
272713,10-13-19
266750,10-13-19
268109,10-13-19
264705,10-13-19
273778,10-13-19
264576,10-13-19
272628,10-13-19
267050,10-13-19
270881,10-13-19
261639,10-13-19
270566,10-13-19
268419,10-13-19
262137,10-13-19
264924,10-13-19
273493,10-13-19
259655,10-13-19
260851,10-13-19
268402,10-13-19
278543,10-13-19
269251,10-13-19
259368,10-13-19
268455,10-13-19
267591,10-13-19
273172,10-13-19
262300,10-13-19
276144,10-13-19
278119,10-13-19
260999,10-13-19
278596,10-13-19
270245,10-13-19
262582,10-13-19
271218,10-13-19
261797,10-13-19
277387,10-13-19
265573,10-13-19
277181,10-13-19
267419,10-13-19
266935,10-13-19
260828,10-13-19
272350,10-13-19
267500,10-13-19
268019,10-13-19
273832,10-13-19
271017,10-13-19
273144,10-13-19
265879,10-13-19
269366,10-13-19
271103,10-13-19
276962,10-13-19
270855,10-13-19
270441,10-13-19
260542,10-13-19
265991,10-13-19
259451,10-13-19
267743,10-13-19
275032,10-13-19
266134,10-13-19
265575,10-13-19
265016,10-13-19
262234,10-13-19
277606,10-13-19
277169,10-13-19
271408,10-13-19
278758,10-13-19
276718,10-13-19
265090,10-13-19
259476,10-13-19
259657,10-13-19
268145,10-13-19
266191,10-13-19
263656,10-13-19
268890,10-13-19
264329,10-13-19
260177,10-13-19
274424,10-13-19
267853,10-13-19
276409,10-13-19
270830,10-13-19
273800,10-13-19
275141,10-13-19
275984,10-13-19
269122,10-13-19
263066,10-13-19
265646,10-13-19
272505,10-13-19
265526,10-13-19
260939,10-13-19
277534,10-13-19
270446,10-13-19
263525,10-13-19
265855,10-13-19
259868,10-13-19
268735,10-13-19
270012,10-13-19
262173,10-13-19
271955,10-13-19
271667,10-13-19
261081,10-13-19
266075,10-13-19
266482,10-13-19
274496,10-13-19
278740,10-13-19
275808,10-13-19
263734,10-13-19
265069,10-13-19
276056,10-13-19
270581,10-13-19
276064,10-13-19
267438,10-13-19
268252,10-13-19
278728,10-13-19
261371,10-13-19
272328,10-13-19
277852,10-13-19
261483,10-13-19
274943,10-13-19
260086,10-13-19
261954,10-13-19
273760,10-13-19
269610,10-13-19
272359,10-13-19
260191,10-13-19
264010,10-13-19
261125,10-13-19
261690,10-13-19
269799,10-13-19
270363,10-13-19
261467,10-13-19
275873,10-13-19
276995,10-13-19
275968,10-13-19
273153,10-13-19
260081,10-13-19
278695,10-13-19
276789,10-13-19
273752,10-13-19
278567,10-13-19
265643,10-13-19
276186,10-13-19
272441,10-13-19
267529,10-13-19
272523,10-13-19
271533,10-13-19
263721,10-13-19
278681,10-13-19
270080,10-13-19
268399,10-13-19
261559,10-13-19
260486,10-13-19
267316,10-13-19
270228,10-13-19
277788,10-13-19
268158,10-13-19
277128,10-13-19
276380,10-13-19
259496,10-13-19
269737,10-13-19
263348,10-13-19
275112,10-13-19
276793,10-13-19
274907,10-13-19
261911,10-13-19
273805,10-13-19
267448,10-13-19
260220,10-13-19
272502,10-13-19
267038,10-13-19
260507,10-13-19
261988,10-13-19
269864,10-13-19
274205,10-13-19
262076,10-13-19
274994,10-13-19
272777,10-13-19
269275,10-13-19
278338,10-13-19
278620,10-13-19
275640,10-13-19
262687,10-13-19
262275,10-13-19
276956,10-13-19
269154,10-13-19
262543,10-13-19
265023,10-13-19
268464,10-13-19
276904,10-13-19
267505,10-13-19
265835,10-13-19
274895,10-13-19
263956,10-13-19
269406,10-13-19
264468,10-13-19
274612,10-13-19
262007,10-13-19
275525,10-13-19
278629,10-13-19
265554,10-13-19
274092,10-13-19
266199,10-13-19
273629,10-13-19
272006,10-13-19
268069,10-13-19
277138,10-13-19
265362,10-13-19
272729,10-13-19
274418,10-13-19
267144,10-13-19
277753,10-13-19
272598,10-13-19
277372,10-13-19
268579,10-13-19
276047,10-13-19
268038,10-13-19
261608,10-13-19
266272,10-13-19
268363,10-13-19
275193,10-13-19
271595,10-13-19
277715,10-13-19
270895,10-13-19
264286,10-13-19
265534,10-13-19
275187,10-13-19
277151,10-13-19
271442,10-13-19
270141,10-13-19
275313,10-13-19
274868,10-13-19
268578,10-13-19
268266,10-13-19
265669,10-13-19
260788,10-13-19
277438,10-13-19
274256,10-13-19
273581,10-13-19
260810,10-13-19
266407,10-13-19
268044,10-13-19
268012,10-13-19
272118,10-13-19
265862,10-13-19
268699,10-13-19
276578,10-13-19
277550,10-13-19
278070,10-13-19
274477,10-13-19
267701,10-13-19
268176,10-13-19
260672,10-13-19
273151,10-13-19
271634,10-13-19
271308,10-13-19
272170,10-13-19
263759,10-13-19
268085,10-13-19
268513,10-13-19
278752,10-13-19
260967,10-13-19
264195,10-13-19
264565,10-13-19
266249,10-13-19
264708,10-13-19
267919,10-13-19
273561,10-13-19
263099,10-13-19
259702,10-13-19
275042,10-13-19
266680,10-13-19
270238,10-13-19
273604,10-13-19
262340,10-13-19
273156,10-13-19
271981,10-13-19
263929,10-13-19
270480,10-13-19
276805,10-13-19
270260,10-13-19
270285,10-13-19
262075,10-13-19
266056,10-13-19
273096,10-13-19
261480,10-13-19
259917,10-13-19
263052,10-13-19
261318,10-13-19
275624,10-13-19
277219,10-13-19
263374,10-13-19
271687,10-13-19
263265,10-13-19
260105,10-13-19
273842,10-13-19
267670,10-13-19
267729,10-13-19
270299,10-13-19
265168,10-13-19
266799,10-13-19
278718,10-13-19
277053,10-13-19
263977,10-13-19
261854,10-13-19
270671,10-13-19
259964,10-13-19
264620,10-13-19
271983,10-13-19
267780,10-13-19
267864,10-13-19
261897,10-13-19
270140,10-13-19
272706,10-13-19
268461,10-13-19
268617,10-13-19
274164,10-13-19
261717,10-13-19
269232,10-13-19
263864,10-13-19
262571,10-13-19
273873,10-13-19
278775,10-13-19
270474,10-13-19
270879,10-13-19
265223,10-13-19
265191,10-13-19
264520,10-13-19
269162,10-13-19
264521,10-13-19
274210,10-13-19
260503,10-13-19
269529,10-13-19
278482,10-13-19
267270,10-13-19
275319,10-13-19
277421,10-13-19
270214,10-13-19
261204,10-13-19
276753,10-13-19
273397,10-13-19
274379,10-13-19
264711,10-13-19
271745,10-13-19
276822,10-13-19
276741,10-13-19
266130,10-13-19
269497,10-13-19
275511,10-13-19
272408,10-13-19
267846,10-13-19
267737,10-13-19
273653,10-13-19
275438,10-13-19
271050,10-13-19
265562,10-13-19
268472,10-13-19
266620,10-13-19
277932,10-13-19
274928,10-13-19
270890,10-13-19
272363,10-13-19
271452,10-13-19
261853,10-13-19
