order_id,product_id,cust_id,product_quantity
288444 ,277,206072,1
285199 ,582,227924,1
293333 ,614,129917,1
291158 ,394,149548,1
284680 ,406,128845,1
286216 ,692,204482,1
279823 ,692,103554,1
284552 ,443,228510,1
295369 ,981,141616,1
292227 ,981,240768,1
288282 ,277,228765,1
287182 ,277,192050,1
282103 ,582,149682,1
284637 ,877,161304,1
295069 ,406,180530,1
286556 ,406,125978,1
280954 ,406,228735,1
284363 ,692,117852,1
286333 ,968,199388,1
291243 ,715,166409,1
279042 ,277,204135,1
287129 ,277,111357,1
287238 ,826,207457,1
290834 ,877,208246,1
286594 ,877,112518,1
294575 ,406,206433,1
292980 ,406,172492,1
286355 ,168,176223,1
291019 ,692,234925,1
281146 ,715,189639,1
293034 ,715,128485,1
281351 ,467,116248,1
283646 ,493,205478,1
294567 ,715,141953,1
287890 ,715,100357,1
291418 ,493,196286,1
279746 ,277,237586,1
289408 ,277,143070,1
288840 ,422,150143,1
287696 ,422,121017,1
293547 ,953,144203,1
283368 ,467,188450,1
285658 ,467,219900,1
288845 ,981,208324,1
282145 ,981,106810,1
282445 ,981,110818,1
282458 ,981,161019,1
286512 ,981,211883,1
280168 ,493,118840,1
287711 ,277,224269,1
285196 ,406,139450,1
289964 ,406,195622,1
295035 ,692,162813,1
295255 ,953,141361,1
282051 ,443,139670,1
281435 ,715,193488,1
280707 ,715,235247,1
279055 ,715,228445,1
284857 ,981,218510,1
285425 ,981,181179,1
280883 ,981,153187,1
282414 ,277,146128,1
295295 ,406,195800,1
291101 ,435,107394,1
292763 ,467,170723,1
293066 ,981,194286,1
289921 ,981,211917,1
291943 ,981,171239,1
284256 ,981,163905,1
284289 ,277,186829,1
286511 ,277,157162,1
288269 ,406,107459,1
278998 ,406,102065,1
287043 ,715,232286,1
281673 ,715,119370,1
285572 ,981,170349,1
286344 ,981,195524,1
294348 ,493,107863,1
286156 ,826,196598,1
292498 ,614,145141,1
287957 ,406,110948,1
293531 ,168,174192,1
282015 ,692,218267,1
279398 ,953,139591,1
282521 ,953,218364,1
282292 ,953,157607,1
291845 ,277,167015,1
295111 ,614,100746,1
280737 ,394,226687,1
286092 ,168,141151,1
291442 ,692,135914,1
291761 ,715,169315,1
289671 ,981,229997,1
283372 ,981,148560,1
286772 ,493,126389,1
283185 ,692,204378,2
291117 ,692,154510,2
285830 ,981,129830,2
284506 ,715,120005,2
294123 ,715,158670,2
279622 ,981,190849,2
289056 ,692,126805,2
293237 ,406,181099,2
285352 ,692,216716,2
279871 ,406,201743,2
286723 ,692,152153,2
279386 ,692,183840,2
281936 ,406,120026,2
282040 ,692,148704,2
295390 ,692,188530,2
284644 ,406,126452,2
286779 ,692,204079,2
293136 ,981,162271,2
293609 ,692,211478,2
283268 ,981,227289,2
283687 ,277,236343,2
281208 ,692,137780,2
288430 ,715,216591,2
291697 ,406,126472,2
289123 ,692,175473,2
290391 ,277,224262,2
286806 ,692,151194,2
281683 ,692,139613,2
286608 ,715,181707,2
292320 ,277,205967,2
289731 ,406,196868,2
294209 ,692,197721,2
294400 ,443,181686,2
291931 ,715,230378,2
290846 ,692,218161,2
289213 ,715,110882,2
281550 ,981,178555,2
292666 ,406,194983,2
289502 ,406,213542,3
286243 ,692,221916,3
291826 ,406,200819,3
286912 ,406,155043,3
290380 ,406,152523,3
285267 ,406,200493,3
291379 ,406,106640,3
292611 ,406,108831,3
289834 ,406,163935,3
294683 ,692,189246,3
293255 ,406,140798,3
293964 ,692,228822,3
284245 ,692,184774,3
288138 ,406,119780,3
286362 ,715,192452,3
286507 ,692,204129,4
283008 ,692,118541,4
287946 ,406,164720,5
289717 ,692,197548,7
154222 ,277,239683,1
152408 ,692,133030,1
151633 ,953,218941,1
160976 ,953,223876,1
152201 ,614,142663,1
161292 ,394,227122,1
154407 ,406,231512,1
151322 ,168,182254,1
159812 ,692,187241,1
154795 ,953,169508,1
154690 ,953,169454,1
153750 ,715,172454,1
155564 ,467,228368,1
154748 ,406,100642,1
154397 ,953,148649,1
159472 ,715,216763,1
154802 ,467,110407,1
157172 ,981,217081,1
154348 ,277,208925,1
151639 ,582,135625,1
156348 ,582,165283,1
157187 ,406,126462,1
151318 ,953,236701,1
155180 ,968,212083,1
156198 ,467,229655,1
153330 ,981,141042,1
159660 ,981,178034,1
158387 ,493,172663,1
151620 ,877,101256,1
151212 ,406,227831,1
161821 ,168,185453,1
157854 ,692,125942,1
154164 ,443,182170,1
156787 ,277,183332,1
155997 ,826,204885,1
161044 ,406,144488,1
151975 ,406,227229,1
161844 ,422,223248,1
158453 ,168,211425,1
158326 ,692,186408,1
160779 ,953,211970,1
161594 ,715,178661,1
153519 ,715,138298,1
157676 ,981,161936,1
158574 ,394,205056,1
150689 ,692,100573,1
150981 ,467,164527,1
152660 ,981,167106,1
155152 ,493,166257,1
152766 ,277,151582,1
153303 ,277,109257,1
156101 ,277,215261,1
154691 ,277,107978,1
160213 ,582,207552,1
157966 ,406,128937,1
157522 ,422,152817,1
161752 ,168,231769,1
161964 ,435,207042,1
150809 ,715,229891,1
159294 ,715,132628,1
158072 ,715,199048,1
161013 ,467,206711,1
157059 ,467,129651,1
154909 ,981,204753,1
158058 ,981,182204,1
155965 ,277,154694,1
160128 ,582,234844,1
151022 ,692,210581,1
155298 ,953,200091,1
159428 ,953,205845,1
158786 ,715,160569,1
154816 ,981,216284,1
152997 ,277,231222,1
155146 ,877,156616,1
158408 ,877,174144,1
150672 ,715,185013,1
157892 ,715,129744,1
155845 ,715,222977,1
155220 ,467,165201,1
152195 ,981,111438,1
157324 ,981,131225,1
152216 ,277,195552,1
158886 ,614,183197,1
159379 ,614,164501,1
155052 ,394,221299,1
161011 ,406,209680,1
159230 ,692,164468,1
154908 ,443,106102,1
160629 ,715,108148,1
151498 ,467,104098,1
159562 ,467,150236,1
151417 ,277,230824,1
150589 ,394,133992,1
152796 ,953,109023,1
153930 ,953,200179,1
151123 ,443,183999,1
156874 ,467,129108,1
151968 ,981,178237,1
160536 ,582,113022,1
153204 ,435,125208,1
159924 ,692,160387,1
159874 ,692,158379,1
154745 ,953,122197,1
153061 ,981,216827,1
153621 ,981,144012,1
159157 ,981,108156,1
160730 ,826,129214,1
159909 ,953,135979,1
155892 ,953,218944,1
154680 ,953,224133,1
156685 ,981,179946,1
151112 ,277,171857,1
152253 ,277,115032,1
156620 ,277,126558,1
152649 ,406,204871,1
160366 ,692,172219,1
159587 ,692,167039,1
160829 ,953,228071,1
160310 ,443,220052,1
155394 ,715,188015,1
153178 ,715,204541,1
159388 ,715,171489,1
161088 ,715,177049,1
155156 ,981,199834,1
153969 ,981,130381,1
157923 ,614,218498,1
159084 ,614,187003,1
160553 ,953,129294,1
161901 ,715,116962,1
150618 ,715,152888,1
150823 ,715,214845,1
158873 ,981,209922,1
155248 ,981,147987,1
154000 ,493,176307,1
158612 ,277,212271,1
161430 ,277,226712,1
159694 ,277,231142,1
161363 ,877,129585,1
151601 ,394,155098,1
153583 ,953,221875,1
160991 ,715,116652,1
154846 ,493,121939,1
153536 ,406,115325,1
158554 ,406,217725,1
160667 ,168,172565,1
152226 ,443,225525,1
159565 ,715,128717,1
161397 ,981,132855,1
152610 ,614,229584,1
155691 ,422,120457,1
159445 ,692,150898,1
154990 ,981,178273,1
155381 ,981,114349,1
160630 ,981,165632,1
154247 ,277,181609,1
157182 ,877,237597,1
158568 ,422,133448,1
152821 ,168,219554,1
155523 ,692,107039,1
160388 ,715,217616,1
156415 ,467,142508,1
159634 ,981,188898,1
157907 ,981,208880,1
159475 ,493,186058,1
156075 ,277,201851,1
161463 ,277,230962,1
154876 ,582,152207,1
160355 ,406,160770,1
153380 ,953,199964,1
160437 ,443,196697,1
161920 ,614,143071,1
151635 ,394,107207,1
157910 ,406,102690,1
158299 ,422,132664,1
154638 ,443,159745,1
158871 ,443,228156,1
156281 ,715,226620,1
154388 ,981,202464,1
155023 ,981,158614,1
160136 ,277,182577,1
156251 ,277,128621,1
158509 ,953,113369,1
161511 ,953,113013,1
160219 ,981,188289,1
150859 ,981,108004,1
150675 ,981,196457,1
152147 ,216,168405,1
161826 ,216,240390,1
159016 ,877,204140,1
159279 ,422,174375,1
150933 ,467,154188,1
156505 ,467,158368,1
159245 ,981,167437,1
156637 ,981,139882,1
158213 ,981,114040,1
158113 ,981,201066,1
151027 ,493,109125,1
155020 ,277,153432,1
155860 ,877,114751,1
151077 ,877,138398,1
155875 ,406,184433,1
155390 ,406,228673,1
152633 ,168,211358,1
154744 ,715,201634,1
160594 ,467,182018,1
153087 ,467,155330,1
156822 ,826,218862,1
154774 ,422,205951,1
154732 ,692,123174,1
157363 ,443,231471,1
153854 ,715,150467,1
153357 ,715,226303,1
151841 ,216,101392,1
157186 ,277,127057,1
152016 ,826,238482,1
161432 ,394,193461,1
153999 ,406,239903,1
157161 ,406,225776,1
154390 ,692,222044,1
155625 ,953,170622,1
153291 ,715,201632,1
156307 ,715,116661,1
156967 ,981,126469,1
160028 ,277,233202,1
152609 ,582,112477,1
155508 ,614,202379,1
153768 ,406,107508,1
154108 ,692,217983,1
156403 ,692,170273,1
160308 ,953,162410,1
152102 ,953,214949,1
153811 ,715,195299,1
158822 ,715,209428,1
153459 ,467,223806,1
161182 ,467,240250,1
156816 ,467,166542,1
154891 ,981,113445,1
159834 ,435,235057,1
159162 ,692,110648,1
152859 ,443,120827,1
152171 ,443,204749,1
153618 ,467,124720,1
152323 ,614,198493,1
152335 ,406,140912,1
161283 ,443,126146,1
159332 ,467,230981,1
153281 ,277,170467,1
160708 ,277,103685,1
156540 ,877,149848,1
157594 ,692,182742,1
161302 ,715,155429,1
155677 ,981,162994,1
159198 ,406,126901,1
158861 ,435,130098,1
160894 ,692,142149,1
158964 ,692,181929,1
161689 ,692,182464,1
152606 ,692,112981,1
159301 ,953,120834,1
156798 ,953,229179,1
153217 ,443,151276,1
161410 ,715,193014,1
159060 ,467,149444,1
154911 ,467,196829,1
160436 ,981,183073,1
160771 ,981,141698,1
156037 ,582,122477,1
156587 ,394,192392,1
155634 ,394,108167,1
160763 ,422,212477,1
156728 ,422,118786,1
151445 ,692,123513,1
154403 ,953,185650,1
155649 ,443,203923,1
151663 ,981,103279,1
153872 ,277,181193,1
159845 ,406,171777,1
151687 ,692,238274,1
151168 ,692,119404,1
161649 ,953,126605,1
161790 ,443,127933,1
151074 ,715,131497,1
161499 ,715,122224,1
152642 ,277,116883,1
151086 ,406,218046,1
154857 ,692,168903,1
160115 ,981,194497,1
160886 ,981,130260,1
152884 ,493,151618,1
155626 ,582,200815,1
157515 ,406,199828,1
152855 ,406,125431,1
153141 ,406,153574,1
157633 ,692,130185,1
161974 ,493,149483,1
150864 ,406,171646,1
157982 ,422,119725,1
154987 ,692,111991,1
155756 ,953,179356,1
162006 ,715,210226,1
155678 ,467,233152,1
150507 ,981,109328,1
156986 ,277,106068,1
154274 ,277,127204,1
158988 ,277,210815,1
158888 ,826,190133,1
157870 ,406,217631,1
157175 ,406,188380,1
157936 ,692,134718,1
155402 ,715,210306,1
156965 ,467,141180,1
151662 ,981,221139,1
155654 ,406,115320,1
155063 ,953,109055,1
156818 ,981,195554,1
160144 ,493,114842,1
161603 ,582,227105,1
160138 ,406,235669,1
160620 ,692,160188,1
161763 ,715,156478,1
156724 ,981,167008,1
153004 ,981,116105,1
160455 ,277,167927,1
156761 ,582,145223,1
161273 ,406,104596,1
155030 ,692,159982,1
160431 ,692,213354,1
158588 ,692,173511,1
158868 ,467,110709,1
161529 ,981,197944,1
151920 ,277,163765,1
152287 ,582,213324,1
159773 ,614,218314,1
159380 ,877,208981,1
160717 ,877,238261,1
161408 ,692,125924,1
159485 ,715,114510,1
154123 ,467,235012,1
160492 ,981,182403,1
158037 ,981,154730,1
153715 ,493,112558,1
150565 ,277,107387,1
154549 ,582,162168,1
158398 ,582,127280,1
157617 ,614,103726,1
151810 ,406,238463,1
159025 ,692,197216,1
157034 ,467,218883,1
153254 ,467,121042,1
154330 ,981,203385,1
155766 ,435,197695,1
152849 ,692,226386,1
154140 ,692,123103,1
162007 ,715,160657,1
161417 ,715,111838,1
152107 ,715,200488,1
157575 ,715,211769,1
152037 ,981,189993,1
157299 ,277,196192,1
155778 ,406,204202,1
157689 ,168,162606,1
159178 ,692,152814,1
155386 ,953,153301,1
150878 ,953,160859,1
157283 ,582,143729,1
153713 ,394,230006,1
157387 ,692,220048,1
157664 ,467,119807,1
155532 ,467,221620,1
155211 ,981,122019,1
158797 ,981,162946,1
161218 ,981,123847,1
155744 ,277,114524,1
160231 ,826,132414,1
156608 ,877,149881,1
159153 ,406,156841,1
153704 ,168,171324,1
156116 ,953,124813,1
157645 ,443,225421,1
160551 ,715,228211,1
156879 ,715,223885,1
160753 ,406,164814,1
160581 ,406,126560,1
150584 ,692,214693,1
153216 ,277,149118,1
159949 ,614,120043,1
153622 ,406,155442,1
160143 ,953,235037,1
161944 ,953,226483,1
158741 ,715,208246,1
150731 ,981,167881,1
155162 ,493,197154,1
150839 ,614,178745,1
159768 ,614,225600,1
154352 ,877,172106,1
158444 ,394,140036,1
158928 ,692,184647,1
151869 ,953,192143,1
151648 ,953,147441,1
158680 ,443,233667,1
151671 ,715,140027,1
154566 ,467,214160,1
155256 ,981,217479,1
156754 ,692,105924,2
152735 ,981,167070,2
158677 ,692,166799,2
160112 ,406,172051,2
157341 ,981,138640,2
160361 ,692,136045,2
159360 ,277,157474,2
151661 ,406,146043,2
155462 ,406,103323,2
151201 ,692,171158,2
151289 ,406,183287,2
154168 ,981,228017,2
161859 ,406,106819,2
152219 ,715,134547,2
152236 ,467,240003,2
159563 ,277,167091,2
157834 ,692,119350,2
156074 ,406,170875,2
151089 ,715,182718,2
157398 ,692,186679,2
154264 ,692,121849,2
151215 ,406,229021,2
154807 ,406,238200,2
158322 ,692,198569,2
161383 ,406,145977,2
152251 ,692,211729,2
160786 ,981,136329,2
152312 ,277,149733,2
155468 ,981,226241,2
155216 ,715,109805,3
153149 ,981,102731,3
161109 ,692,157400,3
161906 ,692,167472,3
160740 ,406,198299,3
154616 ,277,177705,3
158985 ,406,184403,3
157687 ,406,167686,3
160541 ,406,138236,4
157867 ,406,159703,4
157404 ,692,103194,4
151406 ,406,117739,4
158507 ,692,176968,4
152770 ,692,170282,4
159968 ,406,136923,5
288356 ,582,114582,1
290773 ,614,135024,1
289866 ,406,218901,1
280982 ,692,165596,1
291964 ,953,224004,1
292073 ,715,116558,1
293198 ,715,178995,1
280357 ,981,169122,1
281298 ,493,211539,1
293284 ,277,202033,1
285025 ,826,165677,1
280412 ,406,171682,1
292745 ,435,121134,1
287054 ,435,185030,1
289014 ,692,157403,1
283592 ,692,233422,1
285964 ,953,102099,1
283694 ,953,150632,1
292730 ,467,101154,1
287567 ,981,198368,1
291878 ,493,229680,1
295438 ,394,155454,1
286276 ,394,148607,1
286616 ,406,132954,1
287872 ,168,134287,1
283423 ,692,207114,1
290458 ,715,233138,1
283032 ,715,218984,1
289281 ,715,191225,1
288163 ,981,220711,1
294816 ,277,213524,1
281483 ,277,115134,1
280128 ,277,192579,1
281041 ,826,186935,1
290115 ,406,136669,1
280901 ,692,118952,1
280476 ,443,197067,1
279910 ,715,165172,1
286379 ,467,220102,1
285758 ,467,113313,1
286079 ,981,168512,1
282961 ,826,220694,1
285043 ,877,117333,1
294652 ,394,205248,1
283666 ,406,158260,1
280962 ,406,136159,1
291828 ,953,128838,1
294734 ,953,217000,1
295205 ,443,102608,1
285791 ,715,234252,1
289121 ,467,197303,1
283517 ,467,165882,1
288440 ,981,186745,1
290389 ,981,222352,1
282891 ,277,239487,1
291396 ,406,230982,1
286690 ,406,180455,1
294774 ,406,124593,1
288984 ,422,111992,1
288057 ,435,199347,1
293977 ,692,212313,1
285681 ,953,159857,1
284384 ,953,145840,1
283505 ,467,171997,1
290749 ,981,184854,1
288574 ,493,125636,1
280343 ,877,143303,1
285742 ,877,213471,1
285539 ,953,125103,1
294636 ,715,213570,1
288351 ,715,217186,1
294989 ,467,133103,1
292701 ,981,126055,1
290989 ,216,146099,1
293764 ,614,197080,1
288583 ,406,221699,1
289621 ,692,170020,1
294012 ,692,108360,1
288775 ,277,217582,1
282587 ,277,163932,1
283675 ,877,215551,1
279806 ,877,130257,1
283444 ,877,202433,1
281559 ,406,200478,1
281930 ,422,197953,1
289372 ,422,182478,1
286633 ,692,109391,1
281312 ,953,194197,1
294414 ,443,123478,1
283490 ,715,162793,1
282863 ,715,154884,1
290225 ,467,109816,1
285975 ,467,144339,1
288178 ,981,187909,1
280676 ,277,157707,1
288145 ,582,178676,1
282419 ,614,163526,1
287255 ,406,138618,1
292444 ,168,196235,1
283203 ,953,123070,1
286620 ,953,218221,1
289325 ,443,161932,1
280231 ,467,172094,1
293217 ,981,129939,1
290042 ,981,134280,1
289704 ,277,166961,1
292545 ,277,194102,1
288022 ,277,153114,1
287018 ,614,195671,1
284128 ,877,104566,1
290570 ,435,233878,1
283660 ,953,210043,1
279756 ,715,101161,1
281001 ,715,161188,1
289114 ,981,226274,1
280678 ,493,194837,1
283365 ,277,217408,1
289499 ,277,160431,1
285839 ,277,229516,1
282486 ,406,166633,1
280941 ,168,165758,1
292190 ,953,164964,1
290789 ,953,118451,1
294961 ,443,220576,1
293220 ,715,209711,1
291286 ,715,154573,1
283232 ,715,183443,1
291294 ,467,190105,1
281811 ,981,116828,1
285057 ,981,196512,1
284687 ,277,142095,1
282838 ,277,197517,1
282896 ,582,186490,1
288245 ,877,219874,1
285977 ,406,202687,1
283399 ,692,166420,1
288325 ,953,183736,1
289469 ,443,177677,1
283502 ,715,138817,1
289737 ,981,190162,1
290523 ,277,188547,1
282448 ,826,182532,1
285305 ,394,116078,1
287768 ,422,106136,1
293091 ,692,177170,1
283865 ,692,138613,1
286784 ,953,127928,1
282354 ,953,176547,1
291919 ,715,200660,1
293879 ,467,193667,1
294775 ,277,158743,1
291325 ,277,101740,1
280508 ,826,131343,1
280989 ,826,166401,1
289316 ,582,232257,1
287472 ,582,184816,1
285492 ,582,107915,1
281377 ,877,186144,1
294806 ,953,102676,1
284952 ,953,178685,1
279494 ,715,216248,1
279029 ,715,139969,1
288530 ,715,110947,1
294371 ,981,211509,1
290451 ,277,119649,1
281598 ,826,198820,1
280741 ,582,155427,1
281514 ,406,236721,1
290941 ,422,202951,1
279351 ,168,156913,1
279182 ,443,234798,1
284699 ,715,226365,1
293659 ,715,194395,1
293277 ,715,149056,1
290342 ,715,228070,1
282364 ,981,131465,1
279803 ,493,156921,1
291750 ,277,146909,1
285313 ,277,143206,1
282309 ,614,118333,1
282901 ,406,183320,1
287674 ,422,216530,1
286336 ,692,119103,1
292003 ,692,227888,1
285997 ,443,235060,1
290311 ,715,177681,1
289334 ,715,219057,1
290847 ,715,236165,1
285322 ,715,125190,1
283818 ,467,192523,1
291941 ,981,146474,1
279670 ,981,105430,1
287392 ,877,123515,1
289080 ,692,188639,1
289748 ,692,204150,1
291330 ,953,165968,1
287657 ,953,230298,1
295060 ,953,201460,1
279326 ,467,211388,1
289819 ,981,232781,1
285049 ,493,112060,1
282110 ,277,206890,1
287971 ,614,128317,1
283625 ,406,128870,1
294342 ,168,206059,1
288902 ,692,168207,1
293382 ,692,223735,1
294155 ,981,180548,1
279959 ,981,231746,1
278878 ,692,185803,1
283624 ,692,179458,1
288457 ,715,188455,1
295309 ,981,130193,1
292370 ,493,204724,1
292454 ,493,173180,1
280433 ,277,203993,1
279475 ,582,106685,1
287676 ,394,142968,1
281648 ,692,115457,1
287250 ,692,160626,1
285513 ,443,233080,1
289354 ,715,109489,1
295241 ,493,222878,1
293835 ,277,157585,1
291678 ,406,200539,1
287504 ,168,143358,1
291422 ,168,189534,1
294597 ,692,116571,1
282554 ,692,219423,1
279382 ,692,163729,1
295175 ,692,142504,1
294908 ,715,239638,1
295323 ,715,141495,1
289575 ,715,171729,1
285062 ,715,194428,1
280539 ,467,184736,1
286995 ,981,132945,1
279647 ,277,134598,1
294820 ,826,162751,1
290738 ,614,137148,1
288645 ,877,232713,1
291141 ,422,195557,1
295218 ,692,145328,1
295521 ,443,192687,1
285401 ,467,193885,1
293649 ,493,233615,1
288773 ,277,213761,1
281965 ,277,109970,1
290010 ,277,163227,1
289653 ,582,222937,1
279793 ,582,235382,1
289081 ,443,131725,1
280766 ,715,202272,1
289590 ,981,222087,1
289843 ,277,195009,1
289519 ,582,188243,1
292938 ,394,143753,1
291238 ,168,152551,1
292208 ,435,195034,1
284563 ,968,202185,1
293087 ,715,157968,1
279027 ,715,107836,1
287151 ,981,226699,1
282508 ,981,193957,1
289984 ,826,171416,1
288979 ,614,204852,1
281867 ,877,155162,1
280655 ,406,156452,1
285601 ,406,121199,1
284404 ,953,136243,1
281129 ,953,209116,1
292001 ,443,213887,1
280401 ,443,227444,1
284742 ,715,120323,1
285734 ,715,193578,1
292002 ,467,210483,1
280569 ,467,128227,1
288975 ,467,121609,1
286853 ,277,188227,1
285592 ,826,169629,1
280378 ,826,140584,1
291067 ,826,201733,1
293899 ,877,102275,1
283974 ,692,104513,1
295303 ,692,145655,1
290629 ,953,152507,1
286864 ,467,231945,1
289435 ,467,102167,1
281696 ,277,125620,1
292891 ,277,228429,1
292972 ,877,171838,1
280323 ,406,191766,1
287621 ,406,235828,1
279859 ,692,221348,1
292331 ,953,166766,1
287912 ,981,191172,1
285099 ,981,136350,1
286676 ,493,213219,1
290820 ,277,140869,1
283085 ,406,171059,1
289260 ,435,118255,1
286525 ,953,116725,1
282743 ,953,131297,1
286319 ,953,212705,1
292110 ,443,184195,1
287494 ,715,147991,1
286051 ,277,111219,1
280702 ,277,110721,1
295414 ,826,235323,1
279694 ,406,187778,1
292007 ,406,201761,1
287233 ,406,113468,1
294586 ,692,222449,1
290938 ,692,130194,1
285161 ,953,208751,1
283456 ,953,100010,1
284086 ,715,176901,1
288010 ,715,194617,1
289914 ,715,164606,1
291610 ,467,225232,1
288989 ,981,155244,1
290990 ,277,190335,1
294145 ,826,227435,1
284895 ,826,125650,1
279063 ,877,203615,1
279188 ,394,227878,1
294022 ,422,167536,1
295045 ,422,150599,1
292567 ,422,220578,1
293379 ,168,161767,1
292172 ,168,122126,1
279106 ,435,147054,1
291458 ,692,116336,1
286708 ,953,164038,1
294004 ,467,165592,1
281922 ,467,135232,1
291777 ,981,128807,1
281535 ,981,236500,1
295392 ,277,128814,1
294002 ,582,186596,1
287741 ,406,152373,1
289595 ,692,231551,1
284550 ,614,217044,1
288942 ,394,192269,1
289415 ,406,163039,1
279682 ,692,192998,1
289837 ,692,185863,1
289453 ,692,220999,1
290597 ,953,177427,1
281665 ,467,141288,1
278834 ,277,204120,1
280001 ,826,225264,1
295134 ,953,154325,1
295056 ,953,210151,1
284075 ,443,130935,1
282459 ,715,140795,1
285138 ,467,194159,1
288827 ,467,171305,1
289180 ,981,164691,1
278951 ,981,212982,1
283677 ,981,101608,1
289346 ,981,166352,1
283807 ,981,128347,1
279337 ,877,103998,1
294357 ,877,195902,1
293414 ,394,239883,1
292424 ,406,138968,1
291236 ,406,153450,1
295374 ,692,199027,1
293989 ,692,162821,1
280030 ,692,229513,1
284034 ,467,150460,1
290002 ,277,101438,1
287632 ,877,171178,1
287353 ,406,184165,1
295062 ,953,173281,1
282893 ,715,225536,1
290327 ,981,205476,1
285011 ,981,139171,1
288640 ,493,224119,1
279173 ,877,130442,1
291743 ,422,224603,1
289217 ,692,110872,1
286973 ,692,215655,1
292901 ,981,221478,1
293622 ,826,171505,1
283509 ,877,236534,1
284908 ,394,104661,1
292293 ,406,188738,1
284627 ,406,122373,1
294547 ,422,186721,1
287064 ,422,192438,1
288098 ,435,103238,1
289810 ,715,115555,1
286302 ,467,168523,1
288872 ,981,211006,1
280930 ,277,197872,1
291756 ,582,114594,1
282903 ,406,126810,1
291775 ,406,130119,1
292835 ,406,215482,1
286869 ,953,121255,1
285042 ,953,205432,1
295548 ,715,145971,1
283207 ,467,226044,1
290245 ,981,192437,1
288150 ,493,193941,1
295544 ,277,106874,1
285733 ,277,123897,1
290345 ,582,118642,1
290334 ,394,123312,1
289406 ,394,160848,1
288590 ,406,234158,1
286766 ,467,115866,1
289374 ,981,170361,1
287488 ,216,181950,1
286546 ,493,196962,1
286574 ,277,236209,1
281492 ,277,178088,1
285869 ,877,236732,1
279571 ,422,146571,1
287983 ,715,109638,1
279669 ,981,194010,1
287419 ,277,165378,1
290335 ,277,240059,1
288312 ,826,154944,1
287521 ,582,182909,1
286709 ,406,110670,1
280912 ,168,134581,1
285166 ,435,115363,1
287484 ,692,206760,1
286582 ,443,195987,1
290057 ,981,154731,1
294673 ,981,167530,1
289857 ,493,212455,1
283151 ,493,126738,1
288715 ,277,218076,1
284469 ,277,198337,1
289539 ,277,119059,1
287071 ,826,170326,1
292196 ,877,170648,1
280350 ,394,167643,1
285233 ,406,214841,1
285279 ,406,116009,1
289861 ,406,234430,1
281364 ,953,123204,1
281732 ,715,102721,1
290131 ,467,214455,1
290599 ,467,137090,1
286291 ,277,155569,1
295546 ,826,175926,1
286504 ,582,201389,1
293844 ,614,154659,1
280674 ,406,170375,1
293589 ,406,136117,1
285415 ,168,165685,1
294473 ,692,196849,1
291929 ,953,117398,1
279886 ,953,231309,1
290496 ,953,168058,1
294203 ,443,224005,1
278843 ,715,113016,1
279717 ,715,102203,1
279376 ,715,210472,1
281929 ,981,130887,1
289761 ,981,155276,1
281025 ,493,156202,1
284648 ,582,233947,1
282683 ,582,215480,1
282668 ,692,151365,1
293402 ,692,226379,1
284369 ,953,139940,1
288802 ,443,233089,1
279176 ,443,135120,1
285171 ,715,155882,1
279480 ,715,184894,1
292476 ,715,168683,1
292102 ,467,190846,1
285897 ,981,151360,1
284511 ,614,231953,1
281812 ,406,101741,1
286787 ,406,135386,1
289585 ,692,202854,1
280424 ,692,222843,1
282919 ,953,220423,1
284130 ,953,113950,1
283557 ,443,105708,1
281273 ,981,103632,1
292481 ,277,100293,1
292173 ,277,121561,1
285887 ,826,117066,1
280074 ,614,144302,1
283437 ,614,173760,1
290930 ,406,170830,1
285287 ,692,195327,1
284046 ,953,191342,1
291525 ,953,216854,1
291121 ,715,202666,1
282087 ,467,125808,1
292555 ,467,230147,1
283144 ,981,187165,1
281951 ,277,112557,1
280538 ,277,165625,1
286211 ,277,176414,1
288146 ,877,240149,1
285004 ,406,192840,1
287507 ,692,216608,1
290490 ,692,122067,1
294036 ,692,186645,1
294666 ,953,202075,1
288016 ,953,143159,1
295593 ,953,203066,1
281523 ,953,115105,1
281977 ,715,189056,1
281091 ,467,205192,1
279853 ,467,217405,1
288576 ,981,135945,1
290251 ,981,175583,1
282113 ,981,222406,1
295550 ,493,153277,1
285891 ,877,110954,1
287815 ,394,205023,1
281861 ,406,123551,1
285146 ,406,149942,1
286145 ,422,195181,1
281871 ,422,216924,1
287633 ,692,158201,1
282430 ,443,202230,1
283627 ,715,201357,1
291174 ,467,240597,1
281226 ,467,104683,1
281501 ,981,107798,2
291153 ,406,146185,2
280949 ,692,112224,2
283645 ,692,128750,2
287798 ,406,206249,2
282264 ,277,233868,2
285239 ,406,139156,2
286572 ,692,232347,2
281174 ,715,170393,2
280554 ,981,103031,2
293175 ,406,230205,2
279603 ,692,132505,2
293413 ,715,165851,2
286842 ,406,143567,2
293870 ,692,234829,2
285458 ,406,171074,2
293451 ,715,144381,2
282676 ,692,126905,2
290270 ,715,137136,2
281307 ,406,117239,2
287823 ,692,221982,2
294207 ,715,209283,2
288692 ,406,220554,2
292813 ,406,212646,2
284457 ,692,211060,2
279638 ,692,185643,2
285447 ,981,215993,2
281154 ,406,208335,2
295158 ,277,197302,2
295439 ,715,230947,2
285484 ,406,189585,2
285345 ,692,206953,2
283733 ,981,126820,2
280863 ,715,222712,2
281243 ,715,150372,2
